CIDADES,MESORREGIOES,MICRORREGIOES,ANO,PRODUCAO,ALTITUDE NO NIVEL DO MAR,MEDIA DE PRECIPITACAO TOTAL,MEDIA DE PRESSAO ATMOSFERICA,MEDIA DE RADIACAO GLOBAL,MEDIA DE TEMPERATURA DO AR,MEDIA DE TEMPERATURA DO PONTO DE ORVALHO,MEDIA DE UMIDADE RELATIVA DO AR,MEDIA DE VELOCIDADE DO VENTO
Paraguacu,Sul Sudoeste de Minas,Alfenas,2015,1200,810,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Paraguacu,Sul Sudoeste de Minas,Alfenas,2016,1980,810,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Paraguacu,Sul Sudoeste de Minas,Alfenas,2017,1560,810,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Paraguacu,Sul Sudoeste de Minas,Alfenas,2018,1980,810,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Paraguacu,Sul Sudoeste de Minas,Alfenas,2019,1560,810,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Paraguacu,Sul Sudoeste de Minas,Alfenas,2020,2341,810,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Paraguacu,Sul Sudoeste de Minas,Alfenas,2021,971,810,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Paraisopolis,Sul Sudoeste de Minas,Itajuba,2012,1059,904,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Paraisopolis,Sul Sudoeste de Minas,Itajuba,2013,1059,904,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Paraisopolis,Sul Sudoeste de Minas,Itajuba,2014,1111,904,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Paraisopolis,Sul Sudoeste de Minas,Itajuba,2015,1200,904,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Paraisopolis,Sul Sudoeste de Minas,Itajuba,2016,1502,904,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Paraisopolis,Sul Sudoeste de Minas,Itajuba,2017,2100,904,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Paraisopolis,Sul Sudoeste de Minas,Itajuba,2018,1800,904,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Paraisopolis,Sul Sudoeste de Minas,Itajuba,2019,1200,904,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Paraisopolis,Sul Sudoeste de Minas,Itajuba,2020,2400,904,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Paraisopolis,Sul Sudoeste de Minas,Itajuba,2021,1200,904,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Passos,Sul Sudoeste de Minas,Passos,2012,2160,741,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Passos,Sul Sudoeste de Minas,Passos,2013,1320,741,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Passos,Sul Sudoeste de Minas,Passos,2014,1080,741,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Passos,Sul Sudoeste de Minas,Passos,2015,900,741,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Passos,Sul Sudoeste de Minas,Passos,2016,1680,741,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Passos,Sul Sudoeste de Minas,Passos,2017,1920,741,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Passos,Sul Sudoeste de Minas,Passos,2018,2100,741,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Passos,Sul Sudoeste de Minas,Passos,2019,1560,741,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Passos,Sul Sudoeste de Minas,Passos,2020,1620,741,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Passos,Sul Sudoeste de Minas,Passos,2021,990,741,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Pedralva,Sul Sudoeste de Minas,Santa Rita do Sapucai,2012,1800,863,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Pedralva,Sul Sudoeste de Minas,Santa Rita do Sapucai,2013,1800,863,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Pedralva,Sul Sudoeste de Minas,Santa Rita do Sapucai,2014,1200,863,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Pedralva,Sul Sudoeste de Minas,Santa Rita do Sapucai,2015,960,863,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Pedralva,Sul Sudoeste de Minas,Santa Rita do Sapucai,2016,2280,863,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Pedralva,Sul Sudoeste de Minas,Santa Rita do Sapucai,2017,1427,863,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Pedralva,Sul Sudoeste de Minas,Santa Rita do Sapucai,2018,1800,863,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Pedralva,Sul Sudoeste de Minas,Santa Rita do Sapucai,2019,1500,863,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Pedralva,Sul Sudoeste de Minas,Santa Rita do Sapucai,2020,1680,863,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Pedralva,Sul Sudoeste de Minas,Santa Rita do Sapucai,2021,1500,863,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Pocos de Caldas,Sul Sudoeste de Minas,Pocos de Caldas,2012,1560,1210,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Pocos de Caldas,Sul Sudoeste de Minas,Pocos de Caldas,2013,1200,1210,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Pocos de Caldas,Sul Sudoeste de Minas,Pocos de Caldas,2014,1140,1210,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Pocos de Caldas,Sul Sudoeste de Minas,Pocos de Caldas,2015,1500,1210,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Pocos de Caldas,Sul Sudoeste de Minas,Pocos de Caldas,2016,1560,1210,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Pocos de Caldas,Sul Sudoeste de Minas,Pocos de Caldas,2017,1766,1210,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Pocos de Caldas,Sul Sudoeste de Minas,Pocos de Caldas,2018,1800,1210,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Pocos de Caldas,Sul Sudoeste de Minas,Pocos de Caldas,2019,1080,1210,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Pocos de Caldas,Sul Sudoeste de Minas,Pocos de Caldas,2020,1800,1210,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Pocos de Caldas,Sul Sudoeste de Minas,Pocos de Caldas,2021,1420,1210,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Pratapolis,Sul Sudoeste de Minas,Passos,2012,2102,695,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Pratapolis,Sul Sudoeste de Minas,Passos,2013,898,695,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Pratapolis,Sul Sudoeste de Minas,Passos,2014,2398,695,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Pratapolis,Sul Sudoeste de Minas,Passos,2015,2398,695,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Pratapolis,Sul Sudoeste de Minas,Passos,2016,1795,695,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Pratapolis,Sul Sudoeste de Minas,Passos,2017,1625,695,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Pratapolis,Sul Sudoeste de Minas,Passos,2018,1800,695,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Pratapolis,Sul Sudoeste de Minas,Passos,2019,1738,695,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Pratapolis,Sul Sudoeste de Minas,Passos,2020,2402,695,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Pratapolis,Sul Sudoeste de Minas,Passos,2021,960,695,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Santa Rita de Caldas,Sul Sudoeste de Minas,Pocos de Caldas,2012,1800,1096,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Santa Rita de Caldas,Sul Sudoeste de Minas,Pocos de Caldas,2013,1684,1096,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Santa Rita de Caldas,Sul Sudoeste de Minas,Pocos de Caldas,2014,1684,1096,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Santa Rita de Caldas,Sul Sudoeste de Minas,Pocos de Caldas,2015,1500,1096,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Santa Rita de Caldas,Sul Sudoeste de Minas,Pocos de Caldas,2016,1800,1096,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Santa Rita de Caldas,Sul Sudoeste de Minas,Pocos de Caldas,2017,2182,1096,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Santa Rita de Caldas,Sul Sudoeste de Minas,Pocos de Caldas,2018,1800,1096,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Santa Rita de Caldas,Sul Sudoeste de Minas,Pocos de Caldas,2019,1921,1096,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Santa Rita de Caldas,Sul Sudoeste de Minas,Pocos de Caldas,2020,1800,1096,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Santa Rita de Caldas,Sul Sudoeste de Minas,Pocos de Caldas,2021,1682,1096,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Santa Rita do Sapucai,Sul Sudoeste de Minas,Santa Rita do Sapucai,2012,1080,825,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Santa Rita do Sapucai,Sul Sudoeste de Minas,Santa Rita do Sapucai,2013,1500,825,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Santa Rita do Sapucai,Sul Sudoeste de Minas,Santa Rita do Sapucai,2014,1080,825,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Santa Rita do Sapucai,Sul Sudoeste de Minas,Santa Rita do Sapucai,2015,1200,825,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Santa Rita do Sapucai,Sul Sudoeste de Minas,Santa Rita do Sapucai,2016,1680,825,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Santa Rita do Sapucai,Sul Sudoeste de Minas,Santa Rita do Sapucai,2017,1786,825,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Santa Rita do Sapucai,Sul Sudoeste de Minas,Santa Rita do Sapucai,2018,1800,825,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Santa Rita do Sapucai,Sul Sudoeste de Minas,Santa Rita do Sapucai,2019,1500,825,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Santa Rita do Sapucai,Sul Sudoeste de Minas,Santa Rita do Sapucai,2020,1680,825,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Santa Rita do Sapucai,Sul Sudoeste de Minas,Santa Rita do Sapucai,2021,1500,825,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Santana da Vargem,Sul Sudoeste de Minas,Varginha,2012,1500,794,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Santana da Vargem,Sul Sudoeste de Minas,Varginha,2013,1380,794,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Santana da Vargem,Sul Sudoeste de Minas,Varginha,2014,1100,794,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Santana da Vargem,Sul Sudoeste de Minas,Varginha,2015,1141,794,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Santana da Vargem,Sul Sudoeste de Minas,Varginha,2016,1740,794,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Santana da Vargem,Sul Sudoeste de Minas,Varginha,2017,2092,794,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Santana da Vargem,Sul Sudoeste de Minas,Varginha,2018,1800,794,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Santana da Vargem,Sul Sudoeste de Minas,Varginha,2019,1800,794,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Santana da Vargem,Sul Sudoeste de Minas,Varginha,2020,2220,794,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Santana da Vargem,Sul Sudoeste de Minas,Varginha,2021,1440,794,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Sao Bento Abade,Sul Sudoeste de Minas,Varginha,2012,1200,962,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Sao Bento Abade,Sul Sudoeste de Minas,Varginha,2013,1200,962,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Sao Bento Abade,Sul Sudoeste de Minas,Varginha,2014,1320,962,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Sao Bento Abade,Sul Sudoeste de Minas,Varginha,2015,1080,962,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Sao Bento Abade,Sul Sudoeste de Minas,Varginha,2016,1620,962,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Sao Bento Abade,Sul Sudoeste de Minas,Varginha,2017,2413,962,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Sao Bento Abade,Sul Sudoeste de Minas,Varginha,2018,2400,962,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Sao Bento Abade,Sul Sudoeste de Minas,Varginha,2019,1440,962,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Sao Bento Abade,Sul Sudoeste de Minas,Varginha,2020,1800,962,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Sao Bento Abade,Sul Sudoeste de Minas,Varginha,2021,1320,962,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Sao Goncalo do Sapucai,Sul Sudoeste de Minas,Santa Rita do Sapucai,2012,1260,854,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Sao Goncalo do Sapucai,Sul Sudoeste de Minas,Santa Rita do Sapucai,2013,1260,854,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Sao Goncalo do Sapucai,Sul Sudoeste de Minas,Santa Rita do Sapucai,2014,960,854,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Sao Goncalo do Sapucai,Sul Sudoeste de Minas,Santa Rita do Sapucai,2015,1260,854,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Sao Goncalo do Sapucai,Sul Sudoeste de Minas,Santa Rita do Sapucai,2016,1500,854,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Sao Goncalo do Sapucai,Sul Sudoeste de Minas,Santa Rita do Sapucai,2017,2041,854,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Sao Goncalo do Sapucai,Sul Sudoeste de Minas,Santa Rita do Sapucai,2018,2220,854,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Sao Goncalo do Sapucai,Sul Sudoeste de Minas,Santa Rita do Sapucai,2019,1500,854,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Sao Goncalo do Sapucai,Sul Sudoeste de Minas,Santa Rita do Sapucai,2020,2400,854,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Sao Goncalo do Sapucai,Sul Sudoeste de Minas,Santa Rita do Sapucai,2021,1620,854,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Sao Joao Batista do Gloria,Sul Sudoeste de Minas,Passos,2012,1800,726,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Sao Joao Batista do Gloria,Sul Sudoeste de Minas,Passos,2013,1678,726,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Sao Joao Batista do Gloria,Sul Sudoeste de Minas,Passos,2014,1678,726,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Sao Joao Batista do Gloria,Sul Sudoeste de Minas,Passos,2015,1079,726,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Sao Joao Batista do Gloria,Sul Sudoeste de Minas,Passos,2016,1320,726,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Sao Joao Batista do Gloria,Sul Sudoeste de Minas,Passos,2017,1667,726,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Sao Joao Batista do Gloria,Sul Sudoeste de Minas,Passos,2018,1800,726,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Sao Joao Batista do Gloria,Sul Sudoeste de Minas,Passos,2019,1680,726,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Sao Joao Batista do Gloria,Sul Sudoeste de Minas,Passos,2020,1500,726,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Sao Joao Batista do Gloria,Sul Sudoeste de Minas,Passos,2021,1111,726,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Sao Jose da Barra,Sul Sudoeste de Minas,Passos,2012,1560,716,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Sao Jose da Barra,Sul Sudoeste de Minas,Passos,2013,1560,716,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Sao Jose da Barra,Sul Sudoeste de Minas,Passos,2014,1440,716,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Sao Jose da Barra,Sul Sudoeste de Minas,Passos,2015,1200,716,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Sao Jose da Barra,Sul Sudoeste de Minas,Passos,2016,1200,716,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Sao Jose da Barra,Sul Sudoeste de Minas,Passos,2017,1913,716,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Sao Jose da Barra,Sul Sudoeste de Minas,Passos,2018,2100,716,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Sao Jose da Barra,Sul Sudoeste de Minas,Passos,2019,1702,716,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Sao Jose da Barra,Sul Sudoeste de Minas,Passos,2020,2537,716,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Sao Jose da Barra,Sul Sudoeste de Minas,Passos,2021,1682,716,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Sao Lourenco,Sul Sudoeste de Minas,Sao Lourenco,2012,1379,874,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Sao Lourenco,Sul Sudoeste de Minas,Sao Lourenco,2013,1379,874,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Sao Lourenco,Sul Sudoeste de Minas,Sao Lourenco,2014,1200,874,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Sao Lourenco,Sul Sudoeste de Minas,Sao Lourenco,2015,1323,874,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Sao Lourenco,Sul Sudoeste de Minas,Sao Lourenco,2016,1597,874,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Sao Lourenco,Sul Sudoeste de Minas,Sao Lourenco,2017,1774,874,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Sao Lourenco,Sul Sudoeste de Minas,Sao Lourenco,2018,1600,874,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Sao Lourenco,Sul Sudoeste de Minas,Sao Lourenco,2019,1600,874,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Sao Lourenco,Sul Sudoeste de Minas,Sao Lourenco,2020,3393,874,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Sao Lourenco,Sul Sudoeste de Minas,Sao Lourenco,2021,1509,874,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Sao Pedro da Uniao,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2012,2280,981,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Sao Pedro da Uniao,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2013,1200,981,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Sao Pedro da Uniao,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2014,1620,981,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Sao Pedro da Uniao,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2015,1500,981,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Sao Pedro da Uniao,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2016,1920,981,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Sao Pedro da Uniao,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2017,1687,981,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Sao Pedro da Uniao,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2018,1800,981,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Sao Pedro da Uniao,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2019,1620,981,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Sao Pedro da Uniao,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2020,2100,981,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Sao Pedro da Uniao,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2021,1480,981,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Sao Sebastiao do Paraiso,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2012,1620,973,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Sao Sebastiao do Paraiso,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2013,1706,973,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Sao Sebastiao do Paraiso,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2014,1420,973,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
Sao Sebastiao do Paraiso,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2015,1380,973,"0,1821421322","908,483797","1423,723568","23,46453462","15,8018901","66,10966429","1,787797155"
Sao Sebastiao do Paraiso,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2016,1700,973,"0,1534177848","909,027482","1411,095369","22,51454827","14,6007571","64,63473452","1,978855732"
Sao Sebastiao do Paraiso,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2017,1539,973,"0,1480334636","909,2214932","1389,859947","22,31290535","14,17060947","63,63812545","2,088801302"
Sao Sebastiao do Paraiso,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2018,1890,973,"0,166645632","908,5662085","1192,791685","21,70802692","14,72084031","67,75710772","1,891698372"
Sao Sebastiao do Paraiso,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2019,1470,973,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Sao Sebastiao do Paraiso,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2020,1929,973,"0,138441802","909,280185","1219,010675","20,03322912","14,41001335","73,84641571","1,552561046"
Sao Sebastiao do Paraiso,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2021,1145,973,"0,1258420716","908,5074625","1409,035466","19,5474043","12,71395907","70,35068943","1,69783749"
Sao Tomas de Aquino,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2012,1752,916,"0,1320847739","908,8522084","1449,779354","22,08919743","14,29757226","64,74409164","2,094559226"
Sao Tomas de Aquino,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2013,1050,916,"0,1982982782","908,6080498","1346,613883","21,56809938","14,82517392","68,70291061","1,996814001"
Sao Tomas de Aquino,Sul Sudoeste de Minas,Sao Sebastiao do Paraiso,2014,1350,916,"0,1132905698","909,1807222","1495,142717","22,85072456","13,48398751","59,8419428","2,198578678"
